id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,rating,genre,rating_category
tt1448754,5,5,5,4,5,5,5,5,5,4,2,2,2,2,3,4,3,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.2,"['Comedy', 'Horror', 'Mystery']",Medium
tt14537248,5,5,5,2,2,2,2,5,5,4,2,1,1,1,3,4,3,0,1,1,1,2,4,4,2,1,1,1,2,4,4,2,1,1,1,1,2,3,3,2,1,1,1,2,2,3,2,2,1,1,6.4,"['Horror', 'Thriller']",Medium
tt14539740,5,5,5,4,3,3,3,4,5,4,2,2,2,2,3,3,3,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,6.1,"['Action', 'Adventure', 'Fantasy']",Medium
tt1454468,5,5,5,3,3,3,3,5,5,5,3,2,2,2,4,5,4,2,2,1,1,2,4,3,2,1,1,1,1,2,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,7.7,"['Drama', 'Sci-Fi', 'Thriller']",High
tt14561712,2,3,2,1,1,1,1,5,5,3,0,1,1,3,5,5,3,0,0,0,0,2,5,5,2,1,2,3,3,4,4,3,2,2,2,3,4,4,4,2,2,2,2,3,3,4,3,2,2,3,7.3,"['Adventure', 'Comedy', 'Fantasy']",High
tt14570440,5,5,5,3,4,2,3,5,5,5,2,2,2,2,3,4,4,2,2,2,2,3,3,3,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.8,['Drama'],High
tt1458169,5,5,5,4,4,3,3,5,5,4,3,3,2,2,3,4,3,2,2,2,1,2,2,2,2,1,1,1,1,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.9,"['Action', 'Crime', 'Thriller']",Medium
tt14614892,5,5,5,4,4,3,3,3,4,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,7.1,"['Animation', 'Action', 'Adventure']",High
tt1462764,5,5,5,5,5,4,4,5,5,4,3,2,2,2,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.5,"['Action', 'Adventure', 'Sci-Fi']",Medium
tt1464335,5,5,5,5,3,2,3,5,5,4,2,2,2,2,3,4,3,1,1,1,1,2,3,3,2,1,1,1,2,3,3,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,6.3,"['Action', 'Adventure']",Medium
tt14668630,5,5,5,4,2,2,3,5,5,5,2,2,1,2,3,4,3,1,1,1,1,1,3,3,2,1,1,1,1,3,4,3,1,1,1,1,3,3,2,1,1,1,1,1,2,2,2,1,1,1,6.1,"['Adventure', 'Comedy', 'Family']",Medium
tt1469304,5,5,5,5,5,4,3,3,5,5,4,3,3,2,2,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.5,"['Action', 'Comedy', 'Crime']",Medium Low
tt1477834,0,3,5,5,5,5,5,1,1,2,3,1,1,2,0,1,3,4,2,1,2,1,1,3,4,4,2,1,1,1,2,3,3,3,2,1,1,1,2,3,2,2,2,2,2,2,3,3,2,2,6.8,"['Action', 'Adventure', 'Fantasy']",Medium High
tt1478839,5,5,5,4,5,4,4,5,5,5,3,3,3,2,3,4,3,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.6,"['Comedy', 'Drama', 'Romance']",High
tt14849194,1,1,1,1,1,1,1,4,4,3,2,2,2,4,5,5,2,0,0,0,1,4,5,5,2,1,1,1,4,5,4,2,0,0,1,2,4,5,4,3,3,2,2,3,4,4,3,3,3,2,7.9,"['Comedy', 'Drama']",High
tt1485796,2,2,3,3,3,5,5,5,5,5,5,5,5,4,2,2,5,5,4,1,1,1,0,2,4,5,4,2,0,0,1,3,5,3,0,0,0,0,2,4,3,1,0,0,0,0,2,3,0,0,7.5,"['Biography', 'Drama', 'Musical']",High
tt1489887,5,5,5,5,4,4,4,5,5,4,3,3,3,2,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.1,['Comedy'],High
tt1489889,5,5,5,4,4,3,4,5,5,4,3,3,3,2,4,4,4,3,2,2,2,2,3,3,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.3,"['Action', 'Comedy', 'Crime']",Medium
tt1490017,5,5,5,2,1,1,2,5,5,5,2,0,0,0,3,5,4,1,1,1,1,3,4,4,2,1,1,1,2,3,3,3,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,7.7,"['Animation', 'Action', 'Adventure']",High
tt14966898,5,5,5,4,4,3,4,5,5,5,4,3,3,3,4,4,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.0,['Horror'],Medium High
tt1502397,5,5,5,5,3,2,3,5,5,4,2,2,2,2,3,4,2,1,2,1,1,2,3,3,2,1,1,1,2,3,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,6.5,"['Action', 'Comedy', 'Crime']",Medium
tt1502407,5,5,5,3,3,3,3,5,5,4,2,3,3,2,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.5,"['Crime', 'Drama', 'Horror']",Medium
tt1502712,5,5,5,4,4,3,3,4,5,4,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.3,"['Action', 'Adventure', 'Sci-Fi']",Medium Low
tt15078804,3,3,1,0,1,0,1,5,5,2,1,1,1,3,5,5,3,1,1,1,2,5,5,5,1,0,0,0,2,5,5,4,1,0,0,1,3,5,4,2,2,2,3,3,4,4,3,2,2,3,6.8,['Comedy'],Medium High
tt15109082,2,2,1,1,1,1,1,4,4,3,2,2,2,3,5,5,2,0,0,0,0,3,5,5,3,1,1,2,2,4,4,3,2,2,2,3,4,4,3,2,2,2,2,3,3,3,3,3,3,3,7.7,['Drama'],High
tt1517268,5,5,5,5,5,4,4,5,5,5,3,3,3,3,3,4,3,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.8,"['Adventure', 'Comedy', 'Fantasy']",Medium High
tt1517451,5,5,5,4,4,3,4,5,5,5,2,2,2,2,4,5,3,1,2,1,1,2,3,3,2,1,1,1,2,3,3,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,7.6,"['Drama', 'Music', 'Romance']",High
tt15239678,5,5,5,3,3,3,3,5,5,5,3,2,2,2,4,4,3,2,2,2,1,2,3,3,2,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,8.5,"['Action', 'Adventure', 'Drama']",High
tt15242330,5,5,5,5,5,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.1,"['Animation', 'Comedy', 'Drama']",High
tt1524930,5,5,5,5,5,4,4,3,4,5,5,4,3,3,2,2,3,4,3,2,2,2,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.2,"['Adventure', 'Comedy']",Medium
tt15255876,5,5,5,4,5,4,4,5,5,5,3,4,3,2,3,3,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.7,"['Crime', 'Drama', 'Mystery']",Medium High
tt1528100,5,5,5,3,3,2,2,5,5,4,2,2,1,3,2,2,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6.0,"['Action', 'Adventure', 'Drama']",Medium
tt1528854,5,5,5,5,5,5,5,5,5,4,2,2,2,2,4,4,3,1,1,1,1,2,3,3,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.2,"['Comedy', 'Family']",Medium
tt15314262,5,5,5,4,3,2,3,5,5,4,2,2,2,2,4,5,3,1,2,1,1,2,4,4,2,1,1,1,1,3,3,1,1,1,1,1,1,3,2,1,1,1,1,1,1,2,1,1,1,1,6.3,"['Action', 'Crime', 'Thriller']",Medium
tt15325794,5,5,5,4,4,4,4,5,5,5,3,3,2,2,2,3,2,1,2,1,1,1,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.4,"['Action', 'Thriller']",Medium
tt15339456,2,1,0,0,0,0,0,5,4,3,2,2,1,2,4,5,3,2,2,2,2,5,5,5,2,1,1,1,4,5,5,4,0,0,0,1,3,5,5,2,2,2,2,2,4,5,4,2,3,2,7.6,"['Animation', 'Comedy', 'Drama']",High
tt15339570,5,5,5,4,5,4,4,5,5,5,3,3,2,2,3,4,3,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,6.8,"['Comedy', 'Drama', 'Sport']",Medium High
tt15398776,5,5,5,5,4,4,4,5,5,5,3,3,2,2,3,4,3,2,2,2,2,2,3,3,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.3,"['Biography', 'Drama', 'History']",High
tt15428940,5,5,5,5,5,5,4,4,4,3,3,3,3,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.8,"['Comedy', 'Drama', 'Sci-Fi']",Medium High
tt15474916,5,5,5,2,3,2,3,5,5,3,0,0,0,1,4,5,3,1,1,0,1,3,5,4,2,1,1,1,2,4,3,3,2,1,1,1,3,3,3,2,1,1,1,2,3,3,2,2,2,2,6.5,"['Horror', 'Mystery', 'Thriller']",Medium
tt15488088,5,5,5,5,5,5,4,4,5,4,3,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.0,['Comedy'],Medium
tt15574270,1,1,1,0,0,0,1,4,4,3,2,2,2,4,5,5,2,0,0,0,0,3,4,5,4,3,2,1,2,3,4,4,3,3,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,5.8,"['Drama', 'Horror']",Medium
tt1560220,5,5,5,4,4,3,3,5,5,4,2,2,2,2,3,4,3,2,2,2,2,2,3,3,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.7,"['Action', 'Comedy', 'Horror']",Medium High
tt1563742,5,5,5,3,3,3,3,5,5,5,2,2,2,2,3,4,3,2,2,1,1,2,2,3,3,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.0,"['Comedy', 'Romance']",Medium
tt15671028,5,5,5,4,4,4,4,5,5,5,4,3,3,3,4,4,3,2,2,2,2,2,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.3,"['Comedy', 'Romance']",Medium
tt1571249,3,4,2,1,1,1,1,5,5,3,1,1,1,3,5,5,2,0,0,0,0,4,5,5,2,1,1,1,3,5,5,3,2,1,1,2,3,4,3,2,2,2,2,3,3,3,3,2,2,2,6.8,"['Comedy', 'Drama', 'Romance']",Medium High
tt15789038,5,5,5,5,4,3,4,5,5,4,3,3,2,2,3,4,4,3,2,2,2,2,3,3,2,1,1,1,2,3,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,7.0,"['Animation', 'Adventure', 'Comedy']",Medium High
tt15791034,5,5,5,3,4,3,3,5,5,4,2,2,2,2,4,5,4,2,2,2,1,2,3,3,2,1,1,1,2,2,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,7.0,"['Horror', 'Mystery', 'Thriller']",Medium High
tt15837338,5,5,5,2,3,2,2,5,5,5,4,2,2,2,3,4,3,2,2,1,1,2,3,3,2,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,1,5.9,"['Animation', 'Action', 'Adventure']",Medium
tt1587310,5,5,5,3,4,3,3,5,5,4,3,3,2,2,3,4,3,2,2,2,2,2,3,2,2,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,6.9,"['Action', 'Adventure', 'Drama']",Medium High
tt1590193,5,5,5,5,4,3,3,5,5,4,2,3,2,2,3,4,3,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.3,"['Action', 'Mystery', 'Thriller']",Medium
tt1594972,5,5,5,5,3,2,3,5,5,5,2,2,2,2,2,3,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,3.4,"['Animation', 'Adventure', 'Comedy']",Low
tt1596345,1,2,3,4,2,2,2,2,4,5,5,1,0,0,0,0,3,5,4,2,2,2,2,3,4,4,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,7.0,"['Biography', 'Drama', 'History']",Medium High
tt1596363,1,1,1,0,0,0,0,3,3,3,3,3,5,5,5,4,1,0,0,0,2,4,5,4,0,0,1,1,4,5,5,3,1,1,1,2,5,5,4,3,1,1,1,3,4,5,3,2,2,2,7.8,"['Biography', 'Comedy', 'Drama']",High
tt1609486,5,5,5,5,5,4,4,5,5,4,3,4,3,2,2,3,3,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.7,"['Animation', 'Adventure', 'Comedy']",Medium
tt1615160,5,5,5,4,4,3,3,5,5,4,3,3,2,2,3,4,3,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.0,"['Action', 'Crime', 'Thriller']",Medium High
tt1617661,5,5,5,3,3,3,3,5,5,5,3,2,2,2,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.3,"['Action', 'Adventure', 'Sci-Fi']",Medium Low
tt1618442,5,5,5,3,4,3,3,5,5,5,3,3,2,2,3,4,3,2,2,2,2,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.9,"['Action', 'Adventure', 'Fantasy']",Medium
tt1619029,0,1,0,0,0,0,0,5,5,3,2,1,1,2,5,5,4,2,2,4,4,5,4,5,5,3,0,0,1,2,3,4,3,0,0,1,4,5,5,2,2,2,2,4,5,5,4,2,1,1,6.6,"['Biography', 'Drama']",Medium High
tt1620680,5,5,5,3,4,3,3,5,5,4,2,2,2,2,3,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.3,"['Adventure', 'Drama', 'Family']",Medium Low
tt1620981,5,5,5,4,3,2,3,5,5,4,2,2,1,2,4,5,4,2,2,2,2,2,3,4,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.8,"['Animation', 'Comedy', 'Family']",Medium
tt16227014,1,1,1,1,0,0,0,3,4,5,4,2,1,1,1,3,5,5,3,0,0,0,1,5,5,5,1,0,0,0,2,3,5,4,2,3,3,2,2,3,3,3,3,3,3,3,4,4,3,2,7.6,"['Documentary', 'Biography']",High
tt1628841,5,5,5,4,4,3,3,4,5,5,4,3,2,2,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.2,"['Action', 'Adventure', 'Sci-Fi']",Medium Low
tt1630029,5,5,5,3,3,2,3,4,4,5,5,2,1,1,1,1,2,2,0,0,1,2,4,4,2,1,1,1,2,4,4,3,1,1,0,1,2,3,3,2,1,1,1,2,3,3,2,1,1,1,7.5,"['Action', 'Adventure', 'Fantasy']",High
tt1631867,5,5,5,4,4,3,3,5,5,5,3,3,2,3,4,4,3,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.9,"['Action', 'Adventure', 'Sci-Fi']",High
tt1638355,5,5,5,4,4,3,4,5,5,4,2,3,2,2,3,4,3,2,2,1,1,2,3,3,3,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.2,"['Action', 'Adventure', 'Comedy']",High
tt16419074,5,5,5,5,5,4,3,3,3,5,5,4,2,2,2,2,3,4,3,2,2,2,1,2,3,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.4,"['Drama', 'Sport']",High
tt16426418,5,5,5,4,5,3,4,5,5,4,3,3,2,3,4,4,3,2,2,2,2,2,3,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.1,"['Comedy', 'Drama', 'Romance']",High
tt16428256,5,5,5,4,4,4,3,4,5,4,3,3,3,2,2,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.6,"['Animation', 'Action', 'Adventure']",High
tt1646971,5,5,5,4,4,3,4,5,5,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.8,"['Animation', 'Action', 'Adventure']",High
tt1648190,5,5,5,4,4,3,3,5,5,4,3,3,2,2,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.6,"['Action', 'Adventure', 'Fantasy']",Medium
tt1655441,5,5,5,3,3,3,3,5,5,4,2,2,2,2,4,5,4,2,2,2,2,2,3,3,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.2,"['Drama', 'Fantasy', 'Romance']",High
tt1661199,5,5,5,3,3,3,3,5,5,4,2,2,2,2,3,4,3,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,6.9,"['Adventure', 'Drama', 'Family']",Medium High
tt1661275,1,1,1,1,1,1,1,5,5,2,1,1,1,2,5,5,3,0,0,0,1,4,5,5,2,0,0,1,3,5,5,3,1,1,1,2,4,5,4,2,1,1,2,3,4,4,3,2,2,2,6.8,"['Comedy', 'Drama', 'Romance']",Medium High
tt1661382,5,5,5,5,5,5,5,5,4,5,5,4,2,2,2,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.4,"['Comedy', 'Drama', 'Sport']",Medium
tt1663202,1,1,1,1,1,1,1,3,3,3,3,3,3,4,5,5,2,0,0,0,0,4,5,5,3,1,0,0,2,5,5,4,2,2,2,2,4,5,4,2,2,2,2,3,4,4,3,2,2,2,8.0,"['Action', 'Adventure', 'Drama']",High
tt1666801,5,5,5,2,2,2,3,5,5,4,2,2,2,2,4,5,3,2,2,2,2,2,4,3,2,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.4,"['Comedy', 'Romance']",Medium
tt1674771,5,5,5,5,5,4,3,3,3,4,4,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.5,"['Comedy', 'Drama']",Medium
tt1677720,5,5,5,5,4,4,3,3,5,5,4,2,2,2,2,3,4,3,2,2,1,1,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.4,"['Action', 'Adventure', 'Sci-Fi']",High
tt1679335,5,5,5,3,3,2,3,5,5,5,2,2,1,2,3,5,4,2,2,2,2,2,3,3,2,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,6.4,"['Animation', 'Adventure', 'Comedy']",Medium
tt1684562,5,5,5,3,4,2,3,5,5,5,2,2,2,2,3,4,3,2,2,1,1,2,3,3,3,2,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,6.8,"['Action', 'Comedy', 'Drama']",Medium High
tt1686821,5,5,5,3,3,3,3,5,5,5,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.4,"['Action', 'Comedy', 'Drama']",Medium Low
tt1691916,5,5,5,3,3,3,4,5,5,5,3,4,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.4,"['Drama', 'Fantasy', 'Mystery']",Medium
tt1695843,5,5,5,4,4,3,3,4,5,4,3,3,2,2,3,4,3,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,6.0,"['Comedy', 'Drama', 'Family']",Medium
tt1698641,5,5,5,5,2,2,3,5,5,4,2,2,1,2,4,5,3,1,1,1,1,2,4,4,3,2,2,1,2,2,3,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,6.2,"['Comedy', 'Drama', 'Family']",Medium
tt1700841,5,5,5,5,5,4,4,5,5,4,3,3,2,2,3,3,3,2,2,2,1,2,2,3,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.1,"['Animation', 'Adventure', 'Comedy']",Medium
tt17009710,2,1,1,1,1,1,1,4,4,3,2,2,2,4,5,5,3,0,0,0,1,4,5,5,1,0,0,0,3,5,5,3,1,1,1,1,3,4,4,3,3,3,3,3,4,4,3,3,3,3,7.6,"['Crime', 'Drama', 'Thriller']",High
tt17024450,5,5,5,5,4,3,3,4,5,3,2,2,2,2,3,3,3,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,6.8,"['Action', 'Crime', 'Thriller']",Medium High
tt1706620,1,2,1,1,1,4,5,5,5,1,0,0,0,0,5,5,4,1,1,1,2,4,5,5,2,1,1,1,2,4,4,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7.1,"['Action', 'Sci-Fi', 'Thriller']",High
tt1727824,5,5,5,3,4,3,3,5,5,5,3,2,2,2,3,4,3,2,2,2,2,3,3,3,2,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,7.9,"['Biography', 'Drama', 'Music']",High
tt17279496,5,5,5,4,4,3,3,5,5,4,2,2,2,2,3,4,3,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.0,"['Action', 'Adventure', 'Thriller']",Medium High
tt1730768,5,5,5,2,3,2,3,5,5,2,0,0,0,1,5,5,3,1,1,0,1,3,4,4,1,1,1,1,2,4,4,2,1,1,1,1,2,3,3,2,2,2,2,2,3,3,2,2,2,2,7.0,"['Biography', 'Drama', 'History']",Medium High
tt17351924,1,0,0,0,1,5,5,5,4,0,0,0,0,1,5,5,4,1,1,0,1,3,5,5,3,2,2,2,3,4,4,3,3,3,2,2,2,2,2,3,4,4,4,3,3,3,2,3,3,3,7.0,"['Drama', 'Thriller']",Medium High
tt1741273,5,5,5,4,4,4,4,5,5,4,2,3,2,2,3,4,3,2,2,2,2,2,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.3,"['Crime', 'Drama', 'Mystery']",Medium
tt1742044,5,5,5,4,4,4,4,5,5,5,3,3,3,3,4,4,3,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.8,"['Biography', 'Drama', 'Music']",Medium High
tt1745960,5,5,5,5,3,3,3,5,5,5,3,3,2,2,3,4,3,2,1,1,1,2,3,4,3,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,0,1,0,8.2,"['Action', 'Drama']",High
tt17527468,2,2,1,1,1,1,4,5,5,3,0,0,0,0,4,5,4,2,2,1,1,4,5,4,2,2,2,2,3,4,4,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6.7,['Comedy'],Medium High
tt1753383,5,5,5,2,2,2,2,5,5,4,2,2,1,2,4,5,4,2,2,1,1,2,4,4,3,2,1,1,1,2,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,7.3,"['Adventure', 'Comedy', 'Drama']",High
tt1762399,5,5,5,5,4,5,5,5,4,2,0,0,1,0,1,3,1,0,1,2,2,3,4,4,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5.2,"['Animation', 'Adventure', 'Comedy']",Medium Low
tt17663992,5,5,5,4,4,3,3,5,5,4,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.4,"['Horror', 'Mystery', 'Thriller']",Medium
tt1772288,1,1,1,1,1,1,1,4,4,3,2,2,2,3,4,4,3,2,2,2,2,5,5,5,0,0,0,0,2,5,5,3,1,1,1,2,4,5,4,2,2,2,2,3,4,4,3,2,2,2,7.0,"['Comedy', 'Drama', 'Music']",Medium High
tt1781922,4,4,5,5,5,3,4,3,3,5,5,5,5,3,2,2,3,4,3,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.7,"['Action', 'Thriller']",Medium High
tt1790809,5,5,5,5,4,3,3,4,5,4,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.5,"['Action', 'Adventure', 'Fantasy']",Medium
tt1790864,5,5,5,3,3,2,3,5,5,4,2,2,2,2,4,5,3,2,1,1,1,2,3,3,2,2,1,1,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,6.8,"['Mystery', 'Sci-Fi', 'Thriller']",Medium High
tt1791528,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,5,5,5,5,4,4,3,3,4,5,4,3,2,2,2,2,2,2,2,1,1,1,6.6,"['Comedy', 'Crime', 'Drama']",Medium High
